what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478375170052
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478375531926
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478375642621
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478375745426
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478375939994
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478376082362
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478376087359
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478376416350
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478376486349
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478376487701
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478376523319
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1478376529554
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478376530737
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478376535871
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478376552868
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1478376631651
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1478376748343
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478376772912
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478376955114
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1478376967424
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478376979702
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.showInformation",1478376979713
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478376984623
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1478377005782
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1478377008847
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1478377162371
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1478377183747
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1478377188425
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1478377199222
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478377235975
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478377267221
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478377279898
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478377347744
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1478377349736
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1478377350646
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478377352319
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1478377354905
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478377376468
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478377567476
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478377576031
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478377646415
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478377797625
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478377809701
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478378010958
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478378014342
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478378025431
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478378028743
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478378031008
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478378033172
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478378036120
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478378040808
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1478378045985
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478378088758
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478378115764
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478378129222
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478378145774
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1478378147340
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1478378148787
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1478378149375
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1478378150030
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478378155255
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478378918915
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478378919770
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478381572450
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478381575871
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478381577005
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478381577785
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478411220552
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478411222816
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1478411222934
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1478411222934
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1478411222934
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1478411222934
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1478411222935
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1478411222935
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1478411222939
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1478411222939
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1478411222939
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1478411222947
stopped,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1478411222963
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1478411222963
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.303.v201004290328,"org.eclipse.wst.xsd.ui",1478411222963
stopped,bundle,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui",1478411222963
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1478411222963
stopped,bundle,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui",1478411222963
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1478411222967
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1478411222967
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1478411222967
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1478411222971
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1478411222971
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1478411222971
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1478411222971
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1478411222971
stopped,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1478411222971
stopped,bundle,org.eclipse.mylyn.help.ui,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.help.ui",1478411222971
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.tasks.bugs",1478411222971
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1478411222971
stopped,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1478411222977
stopped,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1478411222980
stopped,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1478411222980
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1478411222980
stopped,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1478411222988
stopped,bundle,org.eclipse.mylyn.wikitext.ui,1.3.0.v20100608-0100-e3x,"org.eclipse.mylyn.wikitext.ui",1478411222988
stopped,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1478411222988
stopped,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1478411222988
stopped,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1478411222992
stopped,bundle,org.eclipse.wst.common.snippets,1.2.1.v201008251905,"org.eclipse.wst.common.snippets",1478411222992
stopped,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1478411222992
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1478470067107
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1478470067109
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1478470067111
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1478470067112
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1478470067114
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1478470067115
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1478470067118
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1478470067119
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1478470067121
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1478470067124
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1478470067127
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1478470067128
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1478470067129
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1478470067130
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1478470067131
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1478470067132
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1478470067132
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1478470067133
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1478470067134
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1478470067135
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1478470067135
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1478470067136
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1478470067137
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1478470067138
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1478470067138
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1478470067140
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1478470067141
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1478470067141
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1478470067142
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1478470067142
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1478470067143
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1478470067144
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1478470067145
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1478470067145
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1478470067146
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1478470067147
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1478470067148
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1478470067148
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1478470067149
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1478470067150
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1478470067150
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1478470067151
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1478470067151
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1478470067152
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1478470067152
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1478470067152
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1478470067153
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1478470067153
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1478470067154
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1478470067154
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1478470067155
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1478470067155
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1478470067155
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1478470067156
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1478470067156
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1478470067157
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1478470067157
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1478470067158
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1478470067158
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1478470067159
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1478470067159
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1478470067160
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1478470067161
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1478470067162
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1478470067162
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1478470067163
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1478470067163
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1478470067163
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1478470067164
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1478470067165
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1478470067165
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1478470067166
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1478470067174
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1478470067176
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1478470067177
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1478470067178
os,sysinfo,,,"win32",1478470067179
arch,sysinfo,,,"x86_64",1478470067179
ws,sysinfo,,,"win32",1478470067179
locale,sysinfo,,,"en_US",1478470067179
processors,sysinfo,,,"8",1478470067179
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1478470067179
java.runtime.version,sysinfo,,,"1.8.0_101-b13",1478470067179
java.specification.name,sysinfo,,,"Java Platform API Specification",1478470067179
java.specification.vendor,sysinfo,,,"Oracle Corporation",1478470067179
java.specification.version,sysinfo,,,"1.8",1478470067179
java.vendor,sysinfo,,,"Oracle Corporation",1478470067179
java.version,sysinfo,,,"1.8.0_101",1478470067179
java.vm.info,sysinfo,,,"mixed mode",1478470067179
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1478470067179
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1478470067179
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1478470067179
java.vm.specification.version,sysinfo,,,"1.8",1478470067179
java.vm.vendor,sysinfo,,,"Oracle Corporation",1478470067179
java.vm.version,sysinfo,,,"25.101-b13",1478470067179
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478470067252
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478470762856
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1478470785366
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1478470790740
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478470791869
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1478470797850
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1478470797867
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478470812460
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478470814129
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1478471036051
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1478471036714
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1478471037377
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1478471037900
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1478471038773
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1478471041251
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478471048444
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1478471049534
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478471394701
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1478471410418
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478471412732
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478471416377
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1478471421877
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1478471427289
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478471428312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478471430207
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1478471431979
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478471432041
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1478471440291
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1478471470504
