what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1480824087232
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1480824087233
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1480824087234
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1480824087234
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1480824087234
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1480824087234
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1480824087235
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1480824087235
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1480824087244
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1480824087244
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1480824087245
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1480824087245
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1480824087245
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1480824087246
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1480824087247
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1480824087248
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1480824087248
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1480824087249
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1480824087250
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1480824087250
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1480824087250
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1480824087251
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1480824087252
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1480824087252
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1480824087253
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1480824087253
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1480824087254
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1480824087256
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1480824087256
os,sysinfo,,,"win32",1480824087259
arch,sysinfo,,,"x86_64",1480824087259
ws,sysinfo,,,"win32",1480824087259
locale,sysinfo,,,"en_US",1480824087259
processors,sysinfo,,,"8",1480824087259
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1480824087259
java.runtime.version,sysinfo,,,"1.8.0_101-b13",1480824087259
java.specification.name,sysinfo,,,"Java Platform API Specification",1480824087259
java.specification.vendor,sysinfo,,,"Oracle Corporation",1480824087259
java.specification.version,sysinfo,,,"1.8",1480824087259
java.vendor,sysinfo,,,"Oracle Corporation",1480824087259
java.version,sysinfo,,,"1.8.0_101",1480824087259
java.vm.info,sysinfo,,,"mixed mode",1480824087259
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1480824087259
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1480824087259
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1480824087259
java.vm.specification.version,sysinfo,,,"1.8",1480824087259
java.vm.vendor,sysinfo,,,"Oracle Corporation",1480824087259
java.vm.version,sysinfo,,,"25.101-b13",1480824087259
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1480824088316
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480824088545
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480824140905
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1480824143767
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480824145963
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480824148603
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1480824148608
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1480824148608
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480824156551
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480824162578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480824172774
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480824183343
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1480824186839
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480824197419
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480824199221
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1480824199227
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1480824199227
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480824203750
started,bundle,org.eclipse.wst.server.core,1.1.204.v20100908,"org.eclipse.wst.server.core",1480824221768
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1480824343540
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1480824343579
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1480824343609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480824360412
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480824380203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480824403170
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1480824403242
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1480824403313
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1480824412073
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1480824412086
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1480824414284
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1480824477162
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480824484233
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480824485419
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1480824491779
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480824512783
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480824545885
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480824551208
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480824558357
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1480824558363
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480824560323
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480824562487
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1480824562493
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480824564925
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480824571786
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1480824571792
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480824574478
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480824577548
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1480824577554
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480824588179
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480824592595
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1480824592601
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480824594417
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1480824603022
started,bundle,org.eclipse.wst.validation.ui,1.2.204.v201004150700,"org.eclipse.wst.validation.ui",1480824603025
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1480824603047
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1480824603052
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480824604044
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1480824604053
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480824606650
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480824615381
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1480824615392
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1480824621641
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480825527395
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480825532596
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480825532679
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480836788707
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480836789490
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480836911104
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1480836918151
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1480836918735
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1480836919459
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1480836919605
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1480836950727
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1480836958014
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1480836958237
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1480836963109
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1480836963109
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1480836974024
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480836979662
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480836989987
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1480836989997
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480836997673
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837012142
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1480837012149
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1480837012889
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1480837018161
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837043078
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1480837046653
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837046692
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1480837046698
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837054005
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837085794
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1480837085858
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1480837085895
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1480837090440
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837121687
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837132313
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837134004
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837281274
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837283002
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837295808
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837306911
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837325118
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1480837330767
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1480837332105
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837354410
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837403866
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837406896
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837414099
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837415516
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837417721
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1480837418971
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837426385
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837475907
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1480837477635
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837478819
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837481733
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1480837482742
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1480837483363
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1480837489503
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1480837491137
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837496472
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837512384
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1480837512970
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1480837520578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837523118
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837536423
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1480837537724
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1480837546627
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837547820
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837548990
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1480837548997
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1480837548997
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1480837549030
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837550289
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837638711
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837644291
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837660608
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837671351
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837676752
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837680586
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837783339
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837784652
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837786975
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1480837786980
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1480837804641
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1480837804679
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1480837813332
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.contextInformation",1480837837388
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1480837839512
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837856176
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837905684
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1480837907787
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837910751
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837917106
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480837919747
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480838070052
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480838072765
started,bundle,org.eclipse.equinox.p2.ui,2.0.0.v20100518,"org.eclipse.equinox.p2.ui",1480838074467
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1480838074479
started,bundle,org.eclipse.equinox.security.ui,1.0.200.v20100503,"org.eclipse.equinox.security.ui",1480838079460
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480838151533
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.help.aboutAction",1480838151538
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480838158153
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480838164593
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1480838167949
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1480838169211
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1480838193531
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1480838210264
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1480838212461
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480838244270
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480838245895
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480838246437
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480838254261
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1480838269189
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAutomatically",1480838272362
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildProject",1480838275511
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480838278961
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480838280907
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1480838280912
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1480838284400
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1480838288972
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildProject",1480838296552
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1480838300703
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAutomatically",1480838311056
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480838317305
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480838321960
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480838322003
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480838323833
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1480838323839
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1480838327845
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1480838344515
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1480838351321
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1480838364852
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1480838372348
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480838375556
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480838377553
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1480838377560
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1480838382038
