what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1478498179933
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478498209300
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478498235154
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478498262709
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478498273104
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478498274527
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478498275255
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478498387588
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1478498390993
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478498450207
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478498515266
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478498530928
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478498548731
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478498595075
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478498680665
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1478498687982
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1478498688359
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478498704780
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1478498724268
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1478498763506
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1478498763686
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1478498763948
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1478498765602
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1478498767229
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478498768744
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1478498785265
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1478498785752
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478498787013
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478498789565
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478498791226
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1478498800615
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1478498800777
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1478498816989
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1478498817086
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1478498819408
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1478498819559
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1478498845531
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1478498848392
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478498870400
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1478498917688
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1478498918510
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478498958804
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478498995737
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1478499093002
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1478499101230
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478499102179
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478499166128
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478499389749
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478499406149
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478499495093
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1478499499016
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1478499522386
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1478499562087
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1478499569736
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1478499603747
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1478499606773
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478499607675
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1478499612040
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1478499617511
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478499627580
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1478499650733
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478499653815
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1478499659181
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478499781884
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478500259199
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478500259998
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478500263295
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478500266124
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478500271718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478500275089
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478528296782
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1478529080004
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478529083289
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1478529188446
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1478529276569
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478529296848
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478529307128
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478529308771
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478529346132
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1478529350594
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1478529361719
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478529374438
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478529391068
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478529409303
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478529411020
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478529427131
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478529453963
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1478529483862
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1478529485367
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1478529501042
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1478529503012
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478529519508
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1478529529921
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1478529549373
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1478529552126
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478529561595
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1478529564541
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478529588856
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478529591188
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1478529609996
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478529626085
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478529656970
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478529692438
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478529693459
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478529711753
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478529715637
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478529719211
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478529751453
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1478529773781
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1478529830905
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478529838826
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1478529877479
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1478529883977
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1478529885920
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478529887071
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1478529987043
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1478530291611
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478530303882
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478530306011
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1478530350590
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1478530374774
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1478530378939
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1478530381575
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1478530385156
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1478530387194
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478530390551
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1478530402216
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1478530403995
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478530407527
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478530415155
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1478530460888
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1478530508058
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478530711699
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478531010685
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478531232306
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478531237940
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478531238008
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478531406082
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478531414354
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478531460357
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478532205575
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478532271375
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1478532480323
